1,2682354892
1,1455911989
1,1361783030
1,21649943
1,103301
1,2642164637
1,2619361584
1,2659126527
1,1325898479
1,4151853
2,2689020256
2,1331352126
2,399353128
2,1846513105
2,2604862978
2,524411678
2,1960258420
2,16952047
2,1359260991
2,1863108239
3,1351664230
3,388694
3,1822756848
3,1307601348
3,2123822354
3,1500122344
3,2682168295
3,2034151309
3,1886528362
3,2600797312
4,2667742487
4,490602750
4,1956694361
4,1477476627
4,2657564225
4,2652553373
4,2630986513
4,2124659752
4,1486106274
4,28228208
5,2128785923
5,1394402692
5,1425191575
5,1440693335
5,1984847847
5,2078700726
5,2138153970
5,2622259136
5,2613687007
5,2672484450
6,2110023759
6,1439303525
6,1329962926
6,2623215876
6,2635553095
6,1861579836
6,29463115
6,2147772577
6,25706285
6,28754743
7,1461278485
7,2033916500
7,1343109819
7,2008491499
7,425684930
7,1451389964
7,371446
7,26234317
7,2021722445
7,1803602270
8,2013136732
8,2620649064
8,1956301862
8,19292985
8,2606190071
8,1989486430
8,1942598297
8,1837092629
8,39224519
8,1492008574
9,1958210311
9,2160371835
9,2134996764
9,2630878169
9,2660969381
9,1819275125
9,28836163
9,2159354578
9,2007499771
9,2643011428
10,2634526931
10,1875343302
10,541265
10,353066
10,1408605046
10,2024482052
10,1950383376
10,1444757841
10,2636739966
10,2671897782
11,18001029
11,1984500769
11,1831400711
11,2660636296
11,2681008466
11,29593117
11,2080506655
11,27238760
11,2008746011
11,28946658
12,2622299075
12,1401302504
12,2137616465
12,1490104654
12,2658398715
12,2163665381
12,1464039967
12,233846
12,2135628622
12,2135146702
13,2077694026
13,1937637306
13,1884374534
13,171530
13,1887190390
13,1876716427
13,2098358313
13,2621540481
13,2166067707
13,5243409
14,1913555308
14,1853877302
14,25916045
14,1401526878
14,2107565588
14,29149734
14,1491132046
14,633294
14,2078662106
14,21312134
15,2680698158
15,1901297406
15,518088880
15,404465076
15,16686530
15,2078080749
15,424084948
15,2619196859
15,1984619103
15,21018657
16,2670933442
16,2621707544
16,2146266573
16,1300659484
16,1983021518
16,2613790974
16,2637486565
16,864100018
16,1486053682
16,1835290997
17,1309701917
17,21411019
17,2156557685
17,1959394537
17,2619137427
17,16431924
17,1880742867
17,556203094
17,2607084893
17,1895615206
18,1452484710
18,1975746563
18,500392392
18,2142654567
18,2674804923
18,18618072
18,5281777
18,2660636296
18,2683340805
18,2658079001
19,348097
19,1864619253
19,593618
19,19594388
19,2128957845
19,22753198
19,1880765387
19,1909081610
19,1974562886
19,632948
20,1333150792
20,21609242
20,22536608
20,2013274413
20,2147590895
20,2606072623
20,454698092
20,1957950249
20,2185855
20,2074313612
21,2620966167
21,1997294930
21,2049777183
21,2070662805
21,1427745576
21,1381473225
21,2108291369
21,4064277
21,2122312751
21,2676247961
22,1833827931
22,574648542
22,1924072773
22,2140565558
22,190552
22,2111497951
22,2676715331
22,2668764089
22,326720
22,2679153014
23,16628107
23,1490570440
23,1242435
23,109199
23,2145158862
23,2061966699
23,2611927674
23,2146266573
23,1407658105
23,25890397
24,1815196161
24,1971629757
24,1313052971
24,2122667406
24,481509
24,1860625555
24,1826189041
24,2029245318
24,2044809830
24,2615763833
25,18026633
25,499665314
25,2080861627
25,2159021903
25,473873431
25,2659662047
25,1952479186
25,315510
25,1913752739
25,516358348
26,1375450730
26,2654803928
26,1920271471
26,2612765313
26,1473886536
26,2081795112
26,2086396366
26,1817762859
26,1079764
26,2666445739
27,2673296815
27,2092297549
27,866065094
27,2032992869
27,1929364395
27,1950343972
27,1899994040
27,5057087
27,1457704851
27,1340400140
28,2165999698
28,439625244
28,567790822
28,1314885103
28,22457251
28,2041026502
28,76985
28,2082153091
28,2600062667
28,1978657330
29,1456443773
29,2663190404
29,2099015554
29,1449794966
29,28953243
29,32046918
29,2008082644
29,2029864007
29,2613484742
29,1981510057
30,2686870951
30,2631123916
30,1961279185
30,4438223
30,2658503932
30,2151119631
30,1320336229
30,2604682639
30,26572524
30,2159397459
31,1369601580
31,1350187556
31,632944
31,1988838731
31,2092742845
31,486188225
31,2607085017
31,4278446
31,365743
31,431534673
32,1827121820
32,1966095349
32,2644147746
32,2621584968
32,2162965947
32,2155005332
32,1940209337
32,1486763983
32,284189
32,486068399
33,22585957
33,1807535867
33,471411253
33,2057649384
33,1906923649
33,2091637643
33,1942588602
33,2087663240
33,1477319527
33,2138130340
34,261557
34,2086529025
34,1914873938
34,1948194171
34,1872131792
34,1840928845
34,4209057
34,2669926365
34,1867334416
34,2668986450
35,18520488
35,2068347350
35,1817303642
35,1893483243
35,1384356392
35,21318435
35,27923688
35,2620373814
35,2113373574
35,2008025628
36,1852326658
36,549941195
36,1960360536
36,2120559012
36,458697742
36,1440380135
36,2056736454
36,32432248
36,1903320069
36,1834823818
37,1382596860
37,1470657694
37,683826
37,1607401
37,2645398173
37,1902315990
37,1956849323
37,2672447387
37,2112263451
37,2063124177
38,2140200515
38,2103004560
38,2041253165
38,1405049890
38,2143511330
38,1950306317
38,2082621054
38,2686842713
38,2628417012
38,1909939006
39,2076505858
39,424849023
39,31370203
39,2669854808
39,18110955
39,27823903
39,2046562633
39,2026799758
39,1340493127
39,2074152799
40,2157735039
40,1989130620
40,410802751
40,2640085200
40,2141646105
40,2080384830
40,2617352342
40,1473547846
40,2657718197
40,2163885788
41,2114217383
41,521935820
41,2013526417
41,2621421177
41,1392534703
41,1873855825
41,5164997
41,1843256778
41,2046934260
41,1429355
42,1396561640
42,2116492838
42,376417
42,1501447985
42,1965323445
42,1995462636
42,1333160781
42,26568363
42,2070352215
42,21527163
43,21970667
43,5348862
43,1471026229
43,1422256869
43,1911668089
43,2140024444
43,31529024
43,563432948
43,405476447
43,1378563399
44,1453891677
44,2646986984
44,2607041057
44,1487724496
44,2674775436
44,1888905745
44,2140200515
44,2651972612
44,1484030300
44,1376696818
45,2102267061
45,30590965
45,1988839581
45,2076780252
45,25388874
45,1458321387
45,2160429203
45,2089954746
45,1931045567
45,1455988858
46,1888407050
46,2009024592
46,2635125902
46,1996320292
46,29303489
46,21792987
46,1344438011
46,2023225021
46,2149167150
46,1383654119
47,2425140
47,2610732598
47,1298594286
47,2085117638
47,2666549381
47,429459844
47,1953853434
47,2620113835
47,1845725836
47,2128226899
48,2143622033
48,494865776
48,414979514
48,3027450
48,541148319
48,2014340645
48,555731891
48,1498108477
48,16782919
48,2102683720
49,2649317273
49,4430016
49,515351
49,864647456
49,347537
49,1817909780
49,202376
49,445845780
49,2150822500
49,1996658672
50,498286570
50,1974563798
50,540650665
50,27945088
50,2672195857
50,2149203137
50,2145153250
50,2651562175
50,1341621836
50,2678667751
51,1433434738
51,1958954250
51,34928343
51,65540
51,1429392677
51,1567914
51,347705
51,27890394
51,36953776
51,1956849323
52,1444414475
52,2162980501
52,1961990685
52,2024035483
52,1495009565
52,28679440
52,2635125903
52,33544901
52,28722674
52,1910389923
53,2600796722
53,1876023432
53,2778004
53,2681838492
53,1457512286
53,2008060163
53,167942
53,2040836953
53,2132180076
53,1894878117
54,535024385
54,19869933
54,1934282590
54,25727803
54,2138895245
54,36024806
54,1397308746
54,2128901663
54,2129462977
54,1967057345
55,26164892
55,25642868
55,1896022136
55,18776943
55,2163320621
55,1970331106
55,2648204073
55,2116068554
55,2601017064
55,22712173
56,2656350369
56,2675464680
56,1852309595
56,2025185352
56,488839448
56,1404314180
56,40257849
56,2642164470
56,5243408
56,21406141
57,113914
57,2101159733
57,27681716
57,563129860
57,2058674509
57,2668264397
57,1466180492
57,4108063
57,2130464607
57,28971281
58,1480204501
58,518088877
58,1339023244
58,2094276872
58,2063442176
58,1333550939
58,2082153078
58,1878369123
58,1988790331
58,2043579207
59,1482058
59,482988471
59,519820694
59,1935649712
59,1821820594
59,2016644493
59,520567051
59,1837453735
59,1082621
59,1397616465
60,2626362312
60,1922085541
60,2158145545
60,2148422262
60,2107861319
60,1893764334
60,2048604694
60,2097007462
60,2028609618
60,1470987710
61,1445267325
61,1344737523
61,2096117057
61,2158987669
61,573359962
61,2655897679
61,1979723287
61,2619373538
61,2057527304
61,2091883532
62,1349279287
62,1882083290
62,2100024002
62,1376051156
62,467952465
62,507585220
62,2207042
62,1822193537
62,2624657565
62,2589975
63,1951105195
63,2755200
63,1486207038
63,1399712180
63,1482967900
63,1883299554
63,2081517053
63,366449
63,1351985184
63,1944748250
64,1933060455
64,25640392
64,1411157152
64,643017
64,1835283154
64,31134613
64,29404386
64,2428564
64,2609896241
64,2025185053
65,1915409750
65,552560922
65,1471039968
65,1468358990
65,492003698
65,2635125210
65,2130019808
65,1293058
65,16821785
65,2090718659
66,28234970
66,1467404713
66,555984413
66,2095949731
66,4875969
66,26134238
66,2045929603
66,2619760991
66,33190007
66,1960388625
67,2676787234
67,420134961
67,2656316185
67,1911419793
67,2625966619
67,2057797339
67,2123300735
67,306855
67,2662564642
67,1306498831
68,2108797387
68,1490404876
68,2013405770
68,1941513947
68,407699922
68,1817447929
68,1940772088
68,2132587269
68,2038544845
68,1398451964
69,4164882
69,2120188034
69,406475388
69,21616476
69,27198067
69,1299570324
69,32689581
69,1614667
69,2075401527
69,1304541055
70,2670073429
70,1468927746
70,1813969632
70,1349062060
70,2640178002
70,5204670
70,1980103417
70,2610330134
70,1903401546
70,1445698203
71,21312266
71,1396561141
71,2146751813
71,1858068739
71,2599893882
71,2029533675
71,2680430491
71,1919367
71,357309
71,2675945374
72,1321329039
72,1411848376
72,1938083064
72,1883853460
72,537405746
72,341920
72,2006747976
72,159401
72,2034372291
72,1769676
73,2117143821
73,1999613319
73,2642296436
73,32358575
73,2028159399
73,5266159
73,2687592125
73,1614715
73,2049788298
73,1384264596
74,108124
74,2042045555
74,1830515164
74,17832202
74,1966188440
74,29460778
74,2156439171
74,28952258
74,1883632847
74,2105461468
75,1863293851
75,2670863145
75,2692854
75,1818081648
75,410042090
75,28261955
75,3716423
75,2645908319
75,1827109585
75,2131327572
76,399340140
76,2618752371
76,567101163
76,483378333
76,1804585632
76,29822047
76,1449294513
76,1317494332
76,29809752
76,2055023566
77,2621430393
77,2641978429
77,2137580976
77,1394348587
77,17888356
77,2101867363
77,22829926
77,1437287329
77,2683800189
77,1395041190
78,1318430252
78,3675713
78,1838887717
78,2163681992
78,2015684589
78,1434837858
78,2659997493
78,4010472
78,1831413635
78,491233422
79,1953028963
79,1436544198
79,502228288
79,1468507874
79,1995447502
79,25698048
79,202369
79,1371557617
79,346079
79,40188654
80,479716696
80,19389637
80,2023233170
80,1871061173
80,2612419054
80,2143445544
80,459720276
80,1442508316
80,2661781926
80,2162130066
81,1992677835
81,2072639869
81,557583011
81,1478568147
81,2676001558
81,22712173
81,425298905
81,2657420687
81,19535558
81,1983667504
82,1843804914
82,2635524309
82,2010109979
82,1928152178
82,987320
82,1462870084
82,2160373710
82,1463366746
82,22281953
82,18001034
83,2130663838
83,2633586357
83,1220822
83,2036773018
83,2619463474
83,16434011
83,2109799112
83,400162575
83,1360592706
83,1649115
84,2141545361
84,1487873198
84,1443886308
84,1495252225
84,2108506281
84,1831761295
84,2165782373
84,1924588428
84,2674496853
84,1388594657
85,1910149444
85,2068042776
85,1828015319
85,1378492140
85,419250357
85,28613320
85,1979327724
85,2645960132
85,350830
85,2158993579
86,2605243742
86,1976007241
86,1444836263
86,1399076217
86,1451856375
86,2045426723
86,1490999365
86,1352929566
86,2156202751
86,1986681169
87,2055888702
87,193168
87,1309915301
87,2117827932
87,2156792858
87,17304408
87,2134828320
87,1961762888
87,1336576657
87,1363642136
88,1060923
88,444761
88,1862684946
88,1945187157
88,1927372007
88,2010563016
88,2032342458
88,2613506557
88,2126383407
88,1990797010
89,2158973743
89,225950
89,2142006581
89,22281953
89,2054091213
89,1805047656
89,1293900224
89,1417892405
89,2156222788
89,17625647
90,1990571322
90,2133267745
90,2119733844
90,451520686
90,1987374426
90,2098747847
90,21311960
90,2047603280
90,2139980316
90,2613512880
91,26598987
91,1922587656
91,1879434663
91,2050654473
91,2130667732
91,2047041178
91,2612418887
91,1864202248
91,2601169197
91,994279
92,2145073803
92,1892377726
92,2620048389
92,1826961928
92,2639556427
92,2093780123
92,1397645815
92,524913778
92,2666741382
92,36921285
93,2616952492
93,1352041357
93,155780
93,2024364264
93,1973672897
93,436355381
93,1901372151
93,436346833
93,2139478108
93,1826984737
94,77324
94,2684112191
94,722904
94,411315504
94,1910278895
94,2162155419
94,2600877270
94,1973580438
94,28635797
94,2149780082
95,574288806
95,2136494887
95,725619
95,28258935
95,2633641728
95,1980732724
95,2604551264
95,1413522653
95,2011265202
95,2605177521
96,1495095813
96,1347630432
96,524152312
96,16426514
96,1486054020
96,2147525882
96,466126453
96,4874397
96,28029095
96,2088080235
97,1350633321
97,2011881265
97,548823605
97,2130731893
97,1805239837
97,530913365
97,1448002797
97,2619719802
97,435417785
97,2668188216
98,1382666583
98,1325896149
98,2045328612
98,29547029
98,25699084
98,549941712
98,515601126
98,529319768
98,557522518
98,1861251022
99,2185855
99,1362232777
99,16660793
99,16772903
99,1862552882
99,167219
99,1378945858
99,25642114
99,1498555031
99,2604907613
100,443860
100,1941513947
100,2116493076
100,1877751193
100,2683352884
100,1465111983
100,400876140
100,1336478507
100,16324191
100,1836681993
101,30245109
101,2660118948
101,2146064756
101,1805037400
101,2083741892
101,2420667
101,1994900483
101,2118823020
101,1920233641
101,2042997718
102,484628787
102,1950693405
102,1832428122
102,1434354649
102,2085833519
102,500392396
102,488249475
102,633082
102,2099327170
102,546715225
103,1457887242
103,1965091003
103,30413334
103,2640178002
103,1968043938
103,238861
103,1974562886
103,4878122
103,2653890055
103,1861126812
104,1377145337
104,38679068
104,1961320088
104,2009678545
104,1329358995
104,1843319489
104,1297841
104,1945878289
104,432792816
104,2056739120
105,30431472
105,2165116918
105,1804615794
105,1448424189
105,2116175708
105,2110808919
105,2629662027
105,1845683014
105,2637081977
105,1898194086
106,2684522984
106,501846668
106,2104333421
106,2100329022
106,2071277625
106,2070170316
106,2155372623
106,422429425
106,503426999
106,2611181089
107,2686237573
107,86279
107,175246
107,1407408482
107,1811840620
107,1320101152
107,1476256487
107,1351702312
107,2139282375
107,512613704
108,1993364332
108,2685488269
108,2082151354
108,2123180855
108,1306163181
108,1307363168
108,1408380784
108,1902405446
108,2148521650
108,571758505
109,1409066844
109,388574
109,18001023
109,2607429862
109,2130392446
109,1815549634
109,2635262324
109,20998008
109,21162626
109,2001513999
110,2050141827
110,2140354538
110,541259
110,2678496210
110,2600347657
110,1833846500
110,1876438007
110,2040016321
110,33984984
110,2013678511
111,39324841
111,2091855303
111,1459482755
111,2612365206
111,1860341875
111,433059656
111,1811652163
111,17086559
111,1382838382
111,1408605046
112,2664101834
112,2167078264
112,1372188635
112,2116632187
112,31152752
112,2000217293
112,2669802224
112,2666610264
112,2628279946
112,468546961
113,2635501114
113,1336790004
113,1805380208
113,528094899
113,1979371597
113,1409278663
113,28240949
113,2022069283
113,18699053
113,1915291255
114,1417892413
114,1811251941
114,115502
114,2636340641
114,18940225
114,1837721917
114,548747619
114,1294924774
114,1614667
114,1814091455
115,92311
115,2040391566
115,2149508877
115,1383023012
115,1915730110
115,2131401467
115,2159354578
115,1449375350
115,1991006592
115,2034124026
116,2635553096
116,27808138
116,1875269012
116,22478612
116,167712
116,2013462321
116,2082409833
116,2108581810
116,1382980519
116,1881633
117,27513873
117,1905710164
117,1948994370
117,108695
117,1982984044
117,2612741640
117,1818407748
117,19094999
117,1334270729
117,1815179019
118,22815096
118,1439193174
118,2684122431
118,1842269750
118,2682075092
118,1897927507
118,1308256434
118,1991078034
118,2141414903
118,378981
119,2042045555
119,5279402
119,1933976119
119,2637649549
119,496870421
119,1460653051
119,1442191755
119,1398310799
119,28009952
119,35737244
120,1915260243
120,1407927461
120,1393383381
120,1485309632
120,26260469
120,2648874973
120,1874685924
120,2605953071
120,254485
120,2028815262
121,1352734247
121,2128440114
121,2679375424
121,114600
121,29814565
121,1971056505
121,420125029
121,2154052283
121,504598616
121,2617680487
122,2689083778
122,864489523
122,2685356710
122,16350208
122,2619921865
122,2688700775
122,2164297038
122,28679442
122,4208915
122,2655063893
123,18395871
123,2064842045
123,1881580
123,1403699842
123,1349965990
123,1396141677
123,1969011754
123,1932872396
123,447926071
123,2083169983
124,1448978159
124,1647481
124,1326773330
124,5100589
124,2606987187
124,208891
124,1443541169
124,2632918786
124,2606706631
124,1440148562
125,1481691188
125,553546118
125,2060567211
125,2037741
125,26207292
125,1852027037
125,2039257159
125,30706130
125,1377307676
125,149225
126,1830190047
126,1805540707
126,1387538752
126,1881994143
126,1893483243
126,519386597
126,346568
126,2659982917
126,2106448869
126,2672447387
127,2070352214
127,29473749
127,1468507855
127,2600517771
127,1925772955
127,1872306187
127,1378492142
127,2027301089
127,2130703154
127,2663781440
128,25643268
128,441612583
128,1856791358
128,497574511
128,2630594930
128,17174581
128,2010283438
128,1308782023
128,1911623424
128,2653973741
129,1461564980
129,26343110
129,1474035833
129,2097552260
129,3404766
129,1879634364
129,1983017323
129,1871868391
129,498805945
129,2675181241
130,2133241769
130,1450707917
130,19900527
130,1961545238
130,2599828204
130,417953658
130,399353128
130,2638246920
130,357512
130,2156224584
131,22113372
131,2149407369
131,2663919685
131,434659283
131,1941540598
131,2650335783
131,1483377297
131,2047705422
131,1341757373
131,1896506622
132,21433195
132,1835381529
132,2118521122
132,1417892401
132,2033916500
132,2651498748
132,536622304
132,464647040
132,1979276359
132,2100705889
133,2049786616
133,521701265
133,18697648
133,2089114348
133,1513127
133,1869348500
133,1487289533
133,518088247
133,28497248
133,1376159572
134,431259691
134,1821071763
134,1977017152
134,1368324900
134,1407970468
134,2655042102
134,1987512903
134,37132777
134,2658808019
134,20952171
135,18312972
135,18001020
135,16502792
135,1383265
135,2042365638
135,557583011
135,402070862
135,1938192798
135,1974443816
135,1360687119
136,19292800
136,2008017081
136,17058871
136,2626364108
136,2161552793
136,1962374380
136,2057474017
136,2079880398
136,1309915301
136,1816625660
137,34586841
137,1390484461
137,202377
137,2608824340
137,2161981623
137,2071293159
137,998152
137,1457704851
137,2020611010
137,2674096278
138,2156856269
138,150674
138,2635669576
138,1947054980
138,2147005422
138,2615918876
138,548785222
138,1409136938
138,1353163404
138,1921741824
139,2040759129
139,21256519
139,2133242234
139,1355138797
139,1922650956
139,28660019
139,1818632650
139,2058349079
139,2657015668
139,1345494163
140,1338695683
140,387764
140,35283475
140,29999176
140,30212890
140,2643375068
140,18067284
140,430053927
140,2091094442
140,1479022857
141,1366467511
141,1394994862
141,2026544587
141,1859739028
141,2029892532
141,2046934151
141,1488990357
141,1911030984
141,1381814494
141,1497155794
142,2631262724
142,1939948801
142,2082224687
142,160488
142,459717342
142,2652317775
142,1409322731
142,5050623
142,2699889
142,34077763
143,2039250219
143,196754
143,2672490393
143,1998880941
143,1363276989
143,2057915903
143,1806581395
143,2114626833
143,2050589243
143,28341142
144,4873539
144,1450709352
144,2131477958
144,209643
144,2022600331
144,2619668177
144,2108239849
144,25706282
144,2004933389
144,1397130623
145,1440014099
145,1398508295
145,643017
145,81981
145,1969651986
145,1843577172
145,1922618649
145,2681471578
145,1831459604
145,2619058308
146,2617009000
146,3334436
146,1891469546
146,1498623045
146,2609127211
146,1925206128
146,466370500
146,482988403
146,22357776
146,1317494309
147,3951384
147,1937636462
147,1335193382
147,2664144784
147,2016385110
147,27198673
147,863515756
147,1836021414
147,1421679915
147,1948294665
148,16960193
148,25862810
148,3404770
148,1887590815
148,1439814454
148,2021088454
148,2002753297
148,2680667530
148,2658094184
148,2086091311
149,2678862963
149,1924266338
149,2634396116
149,1881760506
149,19945726
149,536099160
149,2155423468
149,2673818292
149,2040548020
149,2139428106
150,2134042047
150,2114485787
150,1955598800
150,1314223132
150,2052933626
150,2084456874
150,2044106865
150,483454599
150,2071289623
150,2637327054
151,632767
151,2007294149
151,541648644
151,2675865442
151,25986095
151,2122388536
151,21281861
151,5200849
151,21964466
151,1406648156
152,2028320376
152,2065102618
152,1380921573
152,2656915830
152,2050814334
152,1351913687
152,1808354049
152,545799716
152,2121774792
152,35956186
153,2024626946
153,2661005392
153,2068068892
153,2106847935
153,2599894688
153,28844532
153,2130392446
153,2650877216
153,1805087845
153,28726581
154,27646687
154,1349965990
154,26515663
154,431695387
154,1937637306
154,986626
154,2648204040
154,65772
154,29546270
154,1049959
155,16951468
155,1349965990
155,28111300
155,18961921
155,26790422
155,2672848453
155,2680707734
155,2677010283
155,1430681222
155,1370047789
156,1918947928
156,2641664571
156,2669022475
156,416385912
156,459717345
156,429450375
156,22196001
156,1837715420
156,2606337837
156,1891408591
157,167766
157,300490
157,167728
157,20464500
157,2675253359
157,1926183076
157,1874972712
157,2672411882
157,2160604151
157,1497521439
158,254285
158,2671788835
158,363175
158,1888894552
158,2633450762
158,2012160350
158,432792816
158,2645713959
158,1307773230
158,20777282
159,2658641570
159,2667417265
159,2062240370
159,1984174895
159,1992391270
159,442867526
159,1970901383
159,1957994031
159,1409040927
159,2661025158
160,2137074704
160,19292855
160,1297566095
160,1383233424
160,1978685750
160,1474682110
160,2124389712
160,2628315704
160,1968780321
160,247523
161,2157855149
161,2163331306
161,2136164855
161,2093766669
161,1448488364
161,1487101766
161,18001034
161,2100706045
161,382649
161,2085067746
162,1429420739
162,2648924236
162,1407347189
162,1975811775
162,2671245723
162,865048552
162,1315440917
162,516128737
162,1347140861
162,1870294884
163,1951105195
163,1967214583
163,2130978313
163,2034111525
163,1979334496
163,1805048150
163,2101179024
163,546588939
163,1375804780
163,2026291746
164,2021954721
164,2078258167
164,1398802958
164,531051690
164,2635753277
164,2001541211
164,16439086
164,29950503
164,2619744509
164,2608785258
165,1805817475
165,2063353617
165,29738295
165,3947469
165,2655774465
165,2021457334
165,29771231
165,1357856747
165,2008005665
165,1473080769
166,2634976836
166,16343037
166,2029882719
166,2153704640
166,2643549698
166,2666533979
166,501220770
166,2120534003
166,1359346700
166,2080707854
167,18725368
167,1921341405
167,2037218147
167,2659397796
167,1448444184
167,26425122
167,1826139261
167,1329872354
167,1998983149
167,35847102
168,2601085645
168,29561031
168,1986629351
168,21162698
168,1966889776
168,2660118948
168,2615403399
168,503519084
168,1452045674
168,2700745
169,1415525548
169,27813113
169,1971054019
169,2669560748
169,1958677933
169,304852
169,1374154676
169,1480319764
169,16686424
169,1415829224
170,28707952
170,2678308123
170,407007537
170,524913779
170,1490570522
170,1435894800
170,1914684347
170,32548150
170,1500569811
170,400876164
171,2155831769
171,2644821811
171,1322877419
171,1849056984
171,1974443812
171,1412248296
171,1343283719
171,421137682
171,1419131723
171,1324873322
172,2138841022
172,1931615029
172,458697570
172,165405
172,2648874043
172,29334582
172,41667714
172,1867244299
172,1351748095
172,2060027876
173,2005708456
173,2630878169
173,1804606315
173,1983494284
173,1966697423
173,2679539265
173,30064263
173,5052193
173,1447126763
173,25727803
174,530913362
174,1966844035
174,2639006331
174,1392990601
174,1398398342
174,2044813406
174,18671414
174,392384
174,1478310559
174,2151489013
175,1818966583
175,1413361244
175,523250195
175,2078007366
175,21162623
175,1996609227
175,467952465
175,2111528195
175,633342
175,1311345944
176,1942042826
176,1961999691
176,571338083
176,1957467794
176,163364
176,1451629786
176,1860097646
176,1469769521
176,202377
176,1902842098
177,1417855632
177,2614502546
177,1922380997
177,28454940
177,435288399
177,863735326
177,526604136
177,2923392
177,2631279050
177,1857026754
178,2153288618
178,2602456288
178,520242509
178,502925437
178,1981224611
178,555933108
178,1480522542
178,1907751319
178,493874276
178,2118109173
179,18774561
179,2607239613
179,1993400868
179,1868386
179,2653843305
179,1806516957
179,1833624849
179,2108812274
179,1954844775
179,2131217573
180,2108995573
180,2034838310
180,21157332
180,28151024
180,22006389
180,30260028
180,2680752115
180,536099163
180,1930790961
180,1374616354
181,29137868
181,447925066
181,2120701028
181,1337350239
181,2092827337
181,155908
181,1842801513
181,2017735714
181,2625981151
181,29378448
182,27899008
182,479422898
182,469998923
182,2612560974
182,1874071414
182,2677318717
182,2658503932
182,2026043794
182,529823676
182,2659317960
183,1969845254
183,1478307256
183,2604595223
183,421203352
183,1844714295
183,27725386
183,1390430684
183,2076092581
183,2145705548
183,1359346700
184,22680655
184,2085117639
184,1320101124
184,2664416390
184,2160148709
184,2034468815
184,2149612361
184,2653859680
184,1424645859
184,2056186813
185,460043704
185,1438010798
185,469391955
185,2635553888
185,1924266338
185,17112289
185,2668976850
185,1344370064
185,1481047138
185,2081523360
186,493735012
186,27553465
186,1448284041
186,2147069557
186,3648824
186,2612750275
186,2039744487
186,2619602587
186,2600812996
186,2002445
187,528283
187,1453012476
187,1496338103
187,1374796671
187,1452665550
187,1965781512
187,2112543522
187,1972529962
187,559351652
187,1428278494
188,2134136891
188,22829925
188,818316
188,431853270
188,1698182
188,1417892425
188,2048584480
188,5284684
188,1406846676
188,1440541421
189,20769941
189,527957820
189,1871993256
189,1968048066
189,1444901298
